"","id","name","alt","abbr"
"2540","1884","Mobile genetic elements Ontology (MeGO) Administrators","character(0)","MeGO"
"2541","1885","MODS Editorial Committee","character(0)","MODSE"
"2542","1887","Molecular Connections, Bangalore, India","character(0)","Molec"
"2543","1889","Molecular Profiling Research Centre for Drug Discovery (molprof), Tokyo, Japan","character(0)","molprof"
"2544","1891","Momentum Program of the Hungarian Academy of Sciences, Hungary","character(0)","Momen"
"2545","1897","MorphBank, Tallahassee, FL, USA","character(0)","Morph"
"2546","1898","MorphoBank Project","character(0)","Morph"
"2547","1900","Mouse Anatomy (MA) administrators","character(0)","MA"
"2548","1901","Mouse Genome Informatics (MGI)","character(0)","MGI"
"2549","1902","MRC Human Genetics Unit, University of Edinburgh, Edinburgh, UK","character(0)","MRCHu"
"2550","1906","MRDM","character(0)","MRDM"
"2551","1912","Multimodal and Functional Imaging Laboratory, Central European Institute of Technology (CEITEC), Brno, Czech Republic","character(0)","CEITEC"
"2552","1915","Multiple Sclerosis (MS) Data Alliance","character(0)","MS"
"2553","1917","Multi-Regional Clinical Trials Center of Brigham and Women's Hospital and Harvard (MRCT Center), United States","character(0)","MRCT Center"
"2554","1918","Munich Information Center for Protein Sequences (MIPS), Munich, Germany","character(0)","MIPS"
"2555","1929","Nanocommons","character(0)","Nanoc"
"2556","1932","NAPSG Foundation, Washington, DC, United States","character(0)","NAPSG"
"2557","1933","NARSTO Qualty Systems Science Center","character(0)","NARST"
"2558","1935","NASA Biological and Physical Sciences Division","character(0)","NASAB"
"2559","1937","NASA Johnson Space Center Astromaterials Research & Exploration Science","character(0)","NASAJ"
"2560","1938","NASA Langley Research Center, Atmospheric Science Data Center","character(0)","NASAL"
"2561","1951","National Biodiversity Network","character(0)","Natio"
"2562","1952","National Bioinformatics Structure Sweden, Uppsala, Sweden","character(0)","Natio"
"2563","1953","National Bioscience Database Center (NBDC), Tokyo, Japan","character(0)","NBDC"
"2564","1959","National Center for Biomedical Ontology (NCBO), Stanford, CA, USA","character(0)","NCBO"
"2565","1965","National Center for Integrative Biomedical Informatics (NCBCS), Ann Arbor, MI, USA","character(0)","NCBCS"
"2566","1967","National Center for Microscopy and Imaging Research (NCMIR), La Jolla, CA, USA","character(0)","NCMIR"
"2567","1977","National Cheng Kung University (NCKU) Bioinformatics Center, Tainan, Taiwan","character(0)","NCKU"
"2568","1980","National Committee on Soil and Terrain","character(0)","Natio"
"2569","1982","National Earthquake Hazards Reduction Program","character(0)","Natio"
"2570","1990","National Genome Research Network (NGFN), Heidelberg, Germany","character(0)","NGFN"
"2571","1993","National Geospatial Program, United States Geological Survey, Virginia, USA","character(0)","Natio"
"2572","3459","Association for Clinical Genomic Science","character(0)","Assoc"
"2573","3460","Concert Genetics","character(0)","Conce"
"2574","3461","Gene Curation Coalition","character(0)","GeneC"
"2575","3456","PHENOMIN","character(0)","PHENO"
"2576","3457","Institut Clinique de la Souris","character(0)","Insti"
"2577","3458","Université Paris Cité","character(0)","Unive"
"2578","3454","NIH Tetramer Core Facility","character(0)","NIHTe"
"2579","3450","Reiner Lemoine Institute","character(0)","Reine"
"2580","3451","Europa-Universität Flensburg","character(0)","Europ"
"2581","3453","Helmholtz-Zentrum Hereon","character(0)","Helmh"
"2582","3464","Latvian Council of Science","character(0)","Latvi"
"2583","3463","Hypothes.is","character(0)","Hypot"
"2584","3474","Knowledge Motifs LLC","character(0)","Knowl"
"2585","3465","Öko-Institut e.V.","character(0)","ÖkoIn"
"2586","3466","Fraunhofer IEE","character(0)","Fraun"
"2587","3475","American Stroke Association","character(0)","Ameri"
"2588","3467","Vlaanderen is innovatie","character(0)","Vlaan"
"2589","641","Darwin Core Maintenance Group, Biodiversity Information Standards (TDWG)","character(0)","TDWG"
"2590","1186","Goddard Earth Sciences Data and Information Systems, NASA Goddard Space Flight Center, Greenbelt, MD, USA","character(0)","Godda"
"2591","2468","RS Administrators","character(0)","RSAdm"
"2592","2834","The Spanish Ministerio de Ciencia e Innovacion","character(0)","TheSp"
"2593","2007","National Institute of Advanced Industrial Science and Technology, Tokyo, Japan","character(0)","Natio"
"2594","2660","Structural Bioinformatics Group, Institute of Physiology, Charité - University Medicine Berlin","character(0)","Struc"
"2595","892","EU FP7 ViBRANT","character(0)","EUFP7"
"2596","725","Department of Medicine, University of California San Diego","character(0)","Depar"
"2597","3167","U.S. Department of Energy","character(0)","USDep"
"2598","496","Chemistry at HARvard Macromolecular Mechanics","character(0)","Chemi"
"2599","850","Elsevier Inc","character(0)","Elsev"
"2600","30","Aerosol, Clouds and Trace Gases Research Infrastructure","character(0)","Aeros"
"2601","687","Department of Biotechnology, Vienna Institute of BioTechnology, University of Natural Resources and Life Sciences","character(0)","Depar"
"2602","1851","Ministerio de Ciencia y Tecnologia","character(0)","Minis"
"2603","2858","Thermoplastic Hydrogen tanks Optimised and Recyclable Project, Horizon 2020","character(0)","Therm"
"2604","2988","Universite de Strasbourg","character(0)","Unive"
"2605","846","ELIXIR Norway","character(0)","ELIXI"
"2606","328","BSSN Software","character(0)","BSSNS"
"2607","1099","Gene Ontology Consortium","character(0)","GeneO"
"2608","953","European Research Infrastructure","character(0)","Europ"
"2609","2764","The Digital Preservation Network","character(0)","TheDi"
"2610","1068","Fujibuchi Laboratory, CiRA, Kyoto University","character(0)","Fujib"
"2611","314","British Columbia Knowledge Development Fund","character(0)","Briti"
"2612","479","Centro de Excelencia Severo Ochoa","character(0)","Centr"
"2613","2773","The European Union 7th Framework Program PRIME-XS","character(0)","TheEu"
"2614","709","Faculty of Medicine, Lund University","character(0)","Facul"
"2615","1727","Long-Term Ecosystem Research in Europe (eLTER)","character(0)","eLTER"
"2616","1281","Human Microbiome Project, Broad Institute","character(0)","Human"
"2617","3196","VPH-Share Project","character(0)","VPHSh"
"2618","2142","NeuroML community","character(0)","Neuro"
"2619","2495","SBGN community","character(0)","SBGNc"
"2620","2608","Spanish Instituto de Salud Carlos III Instituto Nacional de Bioinformatica","character(0)","Spani"
"2621","904","EuroKUP COST Action","character(0)","EuroK"
"2622","2424","Research Council of Lithuania","character(0)","Resea"
"2623","2152","NewProt project","character(0)","NewPr"
"2624","2501","The SBOL Community","character(0)","TheSB"
"2625","883","ETH Library, ETH Zurich","character(0)","ETHLi"
"2626","3168","Office of Justice Programs, U.S. Department of Justice","character(0)","Offic"
"2627","981","SciBite (formerly Factbio)","character(0)","formerly Factbio"
"2628","2994","Department of Biological Sciences (BIO), University of Bergen","character(0)","BIO"
"2629","2859","TERN Eco-informatics, the University of Adelaide","character(0)","TERNE"
"2630","2354","PRIME, European Commission","character(0)","PRIME"
"2631","281","Biodiversity Virtual e-Laboratory, Seventh Framework Programme","character(0)","Biodi"
"2632","2407","RDML consortium","character(0)","RDMLc"
"2633","8","4D4Life project, Species 2000","character(0)","4D4Li"
"2634","2626","STARD initiative","character(0)","STARD"
"2635","971","EVIMALAR network of excellence","character(0)","EVIMA"
"2636","109","Arctic Monitoring and Assessment Programme","character(0)","Arcti"
"2637","1140","German National Library of Science and Technology","character(0)","Germa"
"2638","1144","German Research Centre for Geosciences","character(0)","Germa"
"2639","114","Arizona State University","character(0)","Arizo"
"2640","124","Association of Public Health Laboratories","character(0)","Assoc"
"2641","1278","Humanitarian OpenStreetMap Team","character(0)","Human"
"2642","1309","IDEAconsult","character(0)","IDEAc"
"2643","1344","Information and Intelligent Systems, National Science Foundation","character(0)","Infor"
"2644","1368","Institut de Chimie et Biochimie Moleculaires et Supramoleculaires","character(0)","Insti"
"2645","138","Australian Department of Industry, innovation and Science","character(0)","Austr"
"2646","1398","Institute for the Study of Knowledge Management in Education","character(0)","Insti"
"2647","139","Geoscience Australia","character(0)","Geosc"
"2648","1401","Institute of Bioinformatics and Systems Biology","character(0)","Insti"
"2649","141","Australian Institute of Marine Science","character(0)","Austr"
"2650","1429","Institute of Molecular and Translational Medicine","character(0)","Insti"
"2651","1441","French Institute of Bioinformatic","character(0)","Frenc"
"2652","1471","Internal Displacement Monitoring Centre","character(0)","Inter"
"2653","1475","International Center for Agricultural Research in the Dry Areas","character(0)","Inter"
"2654","1476","International Center for Tropical Agriculture","character(0)","Inter"
"2655","1490","International Food Policy and Research Institute","character(0)","Inter"
"2656","1510","International Potato Center","character(0)","Inter"
"2657","1511","International Rice Research Institute","character(0)","Inter"
"2658","1533","International Union of Biochemistry and Molecular Biology","character(0)","Inter"
"2659","1535","International Union of Geodesy and Geophysics","character(0)","Inter"
"2660","1538","International Union of Pure and Applied Physics","character(0)","Inter"
"2661","153","Austrian Centre of Industrial Biotechnology","character(0)","Austr"
"2662","1545","Iowa State University","character(0)","IowaS"
"2663","1551","Irish Research Council","character(0)","Irish"
"2664","1563","ISRIC World Soil Information","character(0)","ISRIC"
"2665","1567","Institute for Applied Mathematics and Information Technologies ""Enrico Magenes"", Italian National Research Council","character(0)","Insti"
"2666","1568","Institute of Information Science and Technologies ""Alessandro Faedo"", Italian National Research Council","character(0)","Insti"
"2667","1599","Jet Propulsion Laboratory, California Institute of Technology, NASA","character(0)","JetPr"
"2668","1637","King Abdullah University of Science and Technology","character(0)","KingA"
"2669","1696","Leibniz Information Centre for Economics","character(0)","Leibn"
"2670","1697","Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH","character(0)","Leibn"
"2671","1703","Leibniz-Institut fr Ostseeforschung Warnemnde","character(0)","Leibn"
"2672","1712","Library of Congress","character(0)","Libra"
"2673","1724","London School of Hygiene & Tropical Medicine","character(0)","Londo"
"2674","1735","Luxembourg National Research Fund","character(0)","Luxem"
"2675","1760","Marine Biological Association, The Laboratory","character(0)","Marin"
"2676","1779","Max Planck Computing and Data Facility","character(0)","MaxPl"
"2677","1781","Max Planck Institue for Evolutionary Anthropology","character(0)","MaxPl"
"2678","1783","Max Planck Institute for Biology of Ageing","character(0)","MaxPl"
"2679","1786","Max Planck Institute for Informatics","character(0)","MaxPl"
"2680","1788","Max Planck Institute for Plant Breeding Research","character(0)","MaxPl"
"2681","1792","Max Planck Institute of Animal Behavior","character(0)","MaxPl"
"2682","1795","Max Plank Institute for the Science of Human History","character(0)","MaxPl"
"2683","1796","Max Plank Institute of Molecular Cell Biology and Genetics","character(0)","MaxPl"
"2684","1835","Microsoft Corporation","character(0)","Micro"
"2685","1948","National Agricultural Library","character(0)","Natio"
"2686","1954","National Cancer Institute, National Institutes of Health","character(0)","Natio"
"2687","1963","National Center for Genome Resources","character(0)","Natio"
"2688","1983","National Endowment for the Arts","character(0)","Natio"
"2689","1984","National Endowment for the Humanities","character(0)","Natio"
"2690","1986","National Energy Technology Laboratory, Department of Energy","character(0)","Natio"
"2691","1987","National Environmental Satellite, Data, and Information Service","character(0)","Natio"
"2692","1999","National Informatics Centre, Ministry of Electronics & Information Technology, Government of India","character(0)","Natio"
"2693","2000","National Information Standards Organisation","character(0)","Natio"
"2694","2005","National Institute for Research in Digital Science and Technology","character(0)","Natio"
"2695","2011","National Institute of Biomedical Imaging and Bioengineering","character(0)","Natio"
"2696","2016","National Institute of Environmental Health Sciences, National Institutes of Health","character(0)","Natio"
"2697","2017","National Institute of Food and Agriculture, US Department of Agriculture","character(0)","Natio"
"2698","2028","National Institute on Alcohol Abuse and Alcoholism","character(0)","Natio"
"2699","2030","National Institute on Minority Health and Health Disparities, National Institutes of Health","character(0)","Natio"
"2700","2056","National Oceanic and Atmospheric Administration","character(0)","Natio"
"2701","2057","National Oceanographic Centre","character(0)","Natio"
"2702","2060","National Park Service","character(0)","Natio"
"2703","2070","National Science Digital Library","character(0)","Natio"
"2704","2073","National Science Foundation, Office of Polar Programs","character(0)","Natio"
"2705","2078","National Space Science Center of the Chinese Academy of Sciences","character(0)","Natio"
"2706","2081","National Taiwan University of Science and Technology","character(0)","Natio"
"2707","2085","National University of Singapore","character(0)","Natio"
"2708","2092","Natural History Museum at the University of Oslo","character(0)","Natur"
"2709","2103","NatureServe","character(0)","Natur"
"2710","2104","Naturhistorisches Musuem Wien","character(0)","Natur"
"2711","2112","NEI NIH","character(0)","NEINI"
"2712","2155","New York University Langone Medical Center","character(0)","NewYo"
"2713","2160","NIH CIT","character(0)","NIHCI"
"2714","217","Bill and Melinda Gates Foundation","character(0)","Billa"
"2715","2182","North Pacific Research Board","character(0)","North"
"2716","2190","Norwegian Research Centre AS","character(0)","Norwe"
"2717","2200","NTNU - Norwegian University of Science and Technology","character(0)","NTNUN"
"2718","2217","Observatory and Research Facilities for European Seismology","character(0)","Obser"
"2719","2219","Oceanic and Atmospheric Research, National Oceanic and Atmospheric Administration","character(0)","Ocean"
"2720","2229","Office of Naval Research","character(0)","Offic"
"2721","2238","Okinawa Institute of Science and Technology Graduate University","character(0)","Okina"
"2722","2246","Ontario Institute For Cancer Research","character(0)","Ontar"
"2723","2254","Open Data Institute","character(0)","OpenD"
"2724","2256","Open Geospatial Consortium","character(0)","OpenG"
"2725","2263","Open Research and Contributor ID Initiative","character(0)","OpenR"
"2726","2271","Oregon State University","character(0)","Orego"
"2727","2273","Organisation for Economic Co-operation and Development","character(0)","Organ"
"2728","2290","Parkinson's Disease UK","character(0)","Parki"
"2729","2304","Pennsylvania State University","character(0)","Penns"
"2730","2341","Polish National Science Centre","character(0)","Polis"
"2731","2397","Queen's University Belfast","character(0)","Queen"
"2732","2421","Rensselaer Polytechnic Institute","character(0)","Renss"
"2733","243","Bioinformatics Institute, Singapore","character(0)","Bioin"
"2734","2454","Robert Wood Johnson Foundation","character(0)","Rober"
"2735","2461","Royal Botanic Gardens, Kew","character(0)","Royal"
"2736","2465","Royal Netherlands Meteorological Institute","character(0)","Royal"
"2737","2475","Russian Science Foundation","character(0)","Russi"
"2738","2484","Sandia National Laboratories","character(0)","Sandi"
"2739","2550","SERB, Ministry of Science and Technology, Government of India","character(0)","SERBM"
"2740","2567","SIL International","character(0)","SILIn"
"2741","2572","Singapore University of Technology and Design","character(0)","Singa"
"2742","2590","Software Sustainability Institute","character(0)","Softw"
"2743","2600","Southern California Earthquake Center","character(0)","South"
"2744","2614","Species 2000 Secretariat, Naturalis Biodiversity Center","character(0)","Sp2000"
"2745","2620","SRI International, California","character(0)","SRIIn"
"2746","2632","State Museum of Natural History Stuttgart","character(0)","State"
"2747","2633","State Museums of Natural History Karlsruhe","character(0)","State"
"2748","2637","Statistical Office of the European Union","character(0)","Stati"
"2749","2679","Swiss Federal Institute of Technology in Zurich","character(0)","Swiss"
"2750","2711","TCG Inc.","character(0)","TCGIn"
"2751","2745","The Biodiversity Heritage Library","character(0)","TheBi"
"2752","2772","The European Research Council","character(0)","TheEu"
"2753","2784","The HDF Group","character(0)","TheHD"
"2754","2809","The National Evolutionary Synthesis Center","character(0)","TheNa"
"2755","2811","The Nature Conservancy","character(0)","TheNa"
"2756","2820","Polish Ministry of Science and Higher Education","character(0)","Polis"
"2757","2822","The Reference Center on Environmental Information","character(0)","TheRe"
"2758","2898","UK Global Biological Standards Institute","character(0)","UKGlo"
"2759","2908","AGroecology, Innovations, Ruralities, Institut national de la recherche agronomique","character(0)","AGroe"
"2760","2915","Union Radio-Scientifique Internationale","character(0)","Union"
"2761","2925","United Nations Education, Scientific and Cultural Organization","character(0)","Unite"
"2762","2931","United States Defense Advanced Research Projects Agency","character(0)","Unite"
"2763","2933","United States Department of Agriculture, Agricultural Research Service, Beltsville Agricultural Research Center","character(0)","Unite"
"2764","2939","United States Department of Agriculture","character(0)","Unite"
"2765","2944","United States Department of Health and Human Services","character(0)","Unite"
"2766","2945","United States Department of Transportation","character(0)","Unite"
"2767","2951","United States Fish and Wildlife Service","character(0)","Unite"
"2768","2952","United States Food and Drug Administration","character(0)","Unite"
"2769","2953","United States Geological Survey","character(0)","Unite"
"2770","2956","United States National Center for Complementary and Integrative Health","character(0)","Unite"
"2771","2969","Universidad Tecnologica de Pereira","character(0)","Unive"
"2772","296","Bonn-Aachen International Center for Information Technology","character(0)","BonnA"
"2773","3009","University of Alabama in Huntsville","character(0)","Unive"
"2774","3030","University of California Davis","character(0)","Unive"
"2775","3031","University of California, Los Angeles, CA","character(0)","Unive"
"2776","3036","University of California Santa Barbara, CA","character(0)","Unive"
"2777","3044","University of Colorado Boulder","character(0)","Unive"
"2778","3055","University of Florida","character(0)","Unive"
"2779","3069","University of Indiana","character(0)","Unive"
"2780","3087","University of Maryland Baltimore County","character(0)","Unive"
"2781","3107","University of North Carolina, Chapel Hill","character(0)","Unive"
"2782","3115","University of Pittsburgh","character(0)","Unive"
"2783","3139","University of Texas Health Science Center","character(0)","Unive"
"2784","3147","University of Virginia","character(0)","Unive"
"2785","3163","USDA's Economic Research Service","character(0)","USDAs"
"2786","3172","US-Israel Binational Agriculture Research and Development Fund","character(0)","USIsr"
"2787","3183","VIB","character(0)","VIB"
"2788","3187","Virginia Commonwealth University","character(0)","Virgi"
"2789","3240","W. M. Keck Observatory","character(0)","WMKec"
"2790","3243","Woods Hole Oceanographic Institution","character(0)","Woods"
"2791","3252","World Health Organization","character(0)","World"
"2792","3255","World Organisation of Family Doctors","character(0)","World"
"2793","3279","Zoological Research Museum Alexander Koenig","character(0)","Zoolo"
"2794","338","California Academy of Sciences","character(0)","Calif"
"2795","358","Canadian Institute for Advanced Research","character(0)","Canad"
"2796","36","Agency for Healthcare Research and Quality, U.S. Department of Health and Human Services","character(0)","Agenc"
"2797","453","Centre de Recherche en Cancerologie de Lyon","character(0)","Centr"
"2798","454","Centre Europen de Recherche et de Formation Avance en Calcul Scientifique","character(0)","Centr"
"2799","469","Centre for Science and Environment","character(0)","Centr"
"2800","474","Centre National de Recherches sur l'Environnement","character(0)","Centr"
"2801","482","Centro Euro-Mediterraneo per i Cambiamenti Climatici","character(0)","Centr"
"2802","565","Committee on Publication Ethics","character(0)","Commi"
"2803","568","Commonwealth Scientific and Industrial Research Organisation","character(0)","Commo"
"2804","615","Corporation for National Research Initiatives","character(0)","Corpo"
"2805","618","Council of Scientific and Industrial Research","character(0)","Counc"
"2806","626","Cte dAzur Observatory","character(0)","CtedA"
"2807","652","DataONE","character(0)","DataO"
"2808","664","Department for Environment, Food & Rural Affairs","character(0)","Depar"
"2809","705","Department of Energy Joint Genome Institute, Lawrence Berkeley National Laboratory","character(0)","Depar"
"2810","70","American Association for the Study of Liver Diseases","character(0)","Ameri"
"2811","771","Division of Ocean Sciences, National Science Foundation","character(0)","Divis"
"2812","810","Earth Science Information Partners","character(0)","Earth"
"2813","812","Earth System Research Laboratories","character(0)","Earth"
"2814","89","American Society of Testing and Materials International","character(0)","Ameri"
"2815","924","European Commission, Joint Research Centre","character(0)","Europ"
"2816","927","European Environment Agency","character(0)","Europ"
"2817","936","European Institute of Innovation & Technology","character(0)","Europ"
"2818","954","European Science Foundation","character(0)","Europ"
"2819","996","Family Hearth International","character(0)","Famil"
"2820","1485","International Crops Research Institute for the Semi-Arid Tropics","character(0)","Inter"
"2821","1489","International Federation of Library Associations and Institutions","character(0)","Inter"
"2822","979","F1000","character(0)","F1000"
"2823","1236","Helmholtz-Zentrum Geesthacht","character(0)","Helmh"
"2824","1759","MARine Biodiversity, Exploitation and Conservation","character(0)","MARin"
"2825","2340","Polar Research Institute of China","character(0)","Polar"
"2826","1004","Federal Ministry of Education, Science and Research","character(0)","Feder"
"2827","1065","Fritz Haber Institute of the Max Planck Society","character(0)","Fritz"
"2828","1130","George Washington University","character(0)","Georg"
"2829","1234","Helmholtz Centre for Environmental Research","character(0)","Helmh"
"2830","1327","Indiana University","character(0)","India"
"2831","1335","Indian Institute of Technology Kanpur","character(0)","India"
"2832","1830","Michigan State University","character(0)","Michi"
"2833","2678","Swiss Federal Institute for Forest, Snow and Landscape","character(0)","Swiss"
"2834","1121","Geological Survey of Denmark and Greenland","character(0)","Geolo"
"2835","1388","Institute for Molecular Medicine Finland, University of Helsinki","character(0)","Insti"
"2836","1496","International Institute of Tropical Agriculture","character(0)","Inter"
"2837","1497","International League of Dermatological Societies","character(0)","Inter"
"2838","1499","International Maize and Wheat Improvement Center","character(0)","Inter"
"2839","1675","Laboratory of Informatics, Robotics and Microelectronics of Montpellier","character(0)","Labor"
"2840","1695","Leibniz Centre for Agricultural Landscape Research","character(0)","Leibn"
"2841","1699","Leibniz Institute for Psychology Information","character(0)","Leibn"
"2842","1700","Leibniz Institute for the Social Sciences","character(0)","Leibn"
"2843","1766","Mario Negri Institute for Pharmacological Research","character(0)","Mario"
"2844","1769","Massachusetts Institute of Technology","character(0)","Massa"
"2845","1791","Max Planck Institute for the History of Science","character(0)","MaxPl"
"2846","1934","NASA Ames Research Center","character(0)","NASAA"
"2847","1942","NASAs Goddard Space Flight Center","character(0)","NASAs"
"2848","1964","National Center for Health Statistics","character(0)","Natio"
"2849","2004","National Institute for Nuclear Physics","character(0)","Natio"
"2850","2009","National Institute of Allergy and Infectious Diseases, National Institutes of Health","character(0)","Natio"
"2851","2077","National Space Science and Technology Center","character(0)","Natio"
"2852","2097","Natural Resources Conservation Service, United States Department of Agriculture","character(0)","Natur"
"2853","2102","Nature Conservancy Canada","character(0)","Natur"
"2854","2187","Norwegian Institute for Air Research","character(0)","Norwe"
"2855","2270","Oregon Health & Science University","character(0)","Orego"
"2856","2426","Research Data Alliance","character(0)","Resea"
"2857","2444","RIKEN Center for Integrative Medical Sciences","character(0)","RIKEN"
"2858","2463","Royal Meteorological Institute of Belgium","character(0)","Royal"
"2859","2477","RWTH Aachen","character(0)","RWTHA"
"2860","2519","Science and Technology Facilities Council","character(0)","Scien"
"2861","2586","Society of Critical Care Medicine","character(0)","Socie"
"2862","2610","Spanish National Cancer Research Centre","character(0)","Spani"
"2863","2611","Spanish National Research Council","character(0)","Spani"
"2864","2671","Swedish Foundation for International Cooperation in Research and Higher Education","character(0)","Swedi"
"2865","2998","University College London Hospitals NHS Foundation Trust","character(0)","Unive"
"2866","3254","World Meteorological Organization","character(0)","World"
"2867","507","China Academy of Chinese Medical Sciences","character(0)","China"
"2868","602","Consortium of European Social Science Data Archives","character(0)","Conso"
"2869","75","American Geophysical Union","character(0)","Ameri"
"2870","76","American Geosciences Institute","character(0)","Ameri"
"2871","959","European Synchrotron Radiation Facility","character(0)","Europ"
"2872","99","French Agency for Food, Environmental and Occupational Health & Safety","character(0)","Frenc"
"2873","3162","USDA Forest Service","character(0)","USDAF"
"2874","2750","The Centre for Addiction and Mental Health","character(0)","TheCe"
"2875","2932","United States Department of Agriculture, Agricultural Research Service","character(0)","Unite"
"2876","3037","University of California, Santa Cruz","character(0)","Unive"
"2877","483","CERM, University of Florence","character(0)","CERMU"
"2878","596","Conabio","character(0)","Conab"
"2879","787","Dryad","character(0)","Dryad"
"2880","3189","Virginia Polytechnic Institute and State University","character(0)","Virgi"
"2881","2234","Istituto Nazionale di Oceanografia e Geofisica Sperimentale","character(0)","Istit"
"2882","798","Dutch Network for Cardiovascular Research","character(0)","Dutch"
"2883","2967","Universidad Nacional de Educacion a Distancia","character(0)","Unive"
"2884","2966","Universidade Estadual Paulista","character(0)","Unive"
"2885","1373","Institut de Recherche pour le Developpement","character(0)","Insti"
"2886","951","European Renal Association","character(0)","Europ"
"2887","795","Dutch Institute for Clinical Auditing","character(0)","Dutch"
"2888","1452","Instituto Humboldt","character(0)","Insti"
"2889","2080","National Statistics Institute","character(0)","Natio"
"2890","2126","Netherlands Federation of University Medical Centres","character(0)","Nethe"
"2891","2642","Stiftung Preussischer Kulturbesitz","character(0)","Stift"
"2892","1455","Institut Pierre Simon Laplace","character(0)","Insti"
"2893","206","Berlin-Brandenburgische Akademie der Wissenschaften","character(0)","Berli"
"2894","571","Comparative Genomics Group","character(0)","Compa"
"2895","1794","Max Plank Institute for Chemistry","character(0)","MaxPl"
"2896","2777","The Flanders Marine Institute","character(0)","TheFl"
"2897","1456","Institutul National de Hidrologie si Gospodarire a Apelor","character(0)","Insti"
"2898","2130","Netherlands Organisation for Scientific Research","character(0)","Nethe"
"2899","1371","Institut de Physique du Globe of Paris","character(0)","Insti"
"2900","1050","Fraunhofer-Institut fr Angewandte Informationstechnik","character(0)","Fraun"
"2901","2331","Plant Molecular Biology Institute","character(0)","Plant"
"2902","1694","L'Ecole Normale Superieure de Nouakchott","character(0)","LEcol"
"2903","1235","Helmholtz-Zentrum Berlin fur Materialien und Energie","character(0)","Helmh"
"2904","2002","National Institute for Deafness and other Communication Disorders","character(0)","Natio"
"2905","1173","Global Health Drug Discovery Institute","character(0)","Globa"
"2906","1483","International Council for the Exploration of the Sea","character(0)","Inter"
"2907","302","Botanic Garden and Botanical Museum Berlin-Dahlem","character(0)","BGBM"
"2908","821","Ecologie Marine Tropicale des Oceans Pacifique et Indien","character(0)","Ecolo"
"2909","1134","German Centre for Integrative Biodiversity Research","character(0)","Germa"
"2910","35","Agencia Nacional de Promocion de la Investigacion, el Desarrollo Tecnologico y la Innovacion","character(0)","Agenc"
"2911","2021","National Institute of Geophysics and Volcanology","character(0)","Natio"
"2912","3371","Environmental Molecular Sciences Laboratory","character(0)","Envir"
"2913","3387","Office of Scientific and Technical Information","character(0)","Offic"
"2914","45","Agriculture Information and Documentation Service of the Americas","character(0)","Agric"
"2915","50","Alaskan Ocean Observing System, Integrated Ocean Observing System Association","character(0)","Alask"
"2916","51","Alberta Geological Survey","character(0)","Alber"
"2917","71","American Association of State Climatologists","character(0)","Ameri"
"2918","90","AmeriFlux Management Project, Lawrence Berkeley National Laboratory","character(0)","Ameri"
"2919","92","Analysis and Experimentation on Ecosystems, France","character(0)","Analy"
"2920","112","Arizona Geological Survey, University of Arizona","character(0)","Arizo"
"2921","147","Australian & New Zealand Liver and Intestinal Transplant Registry","character(0)","Austr"
"2922","182","BBMRI-ERIC national nodes","character(0)","BBMRI"
"2923","264","biomedical and healthCAre Data Discovery Index Ecosystem Consortium","character(0)","biome"
"2924","267","Biomedical Informatics Research Network","character(0)","Biome"
"2925","303","Boyce Thompson Institute","character(0)","Boyce"
"2926","305","Brazilian Research Funding Agencies","character(0)","Brazi"
"2927","313","British Association for the Study of the Liver","character(0)","Briti"
"2928","321","British Society of Gastroenterology","character(0)","Briti"
"2929","363","Canadian Open Neuroscience Platform","character(0)","Canad"
"2930","372","CARARE","character(0)","CARAR"
"2931","419","Center for Earth System Research and Sustainability","character(0)","Cente"
"2932","424","Center for International Earth Science Information Network, The Earth Institute, Columbia University","character(0)","Cente"
"2933","426","Center for large Data Research and Data Sharing in Rehabilitation","character(0)","Cente"
"2934","431","Center for non-coding RNA in Technology and Health, Department of Veterinary and Animal Sciences, Faculty for Health and Medical Sciences, University of Copenhagen","character(0)","Cente"
"2935","432","Center for Ocean-Atmospheric Prediction Studies, Florida State University, Tallahassee","character(0)","Cente"
"2936","446","Central Laser Facility, Science and Technology Facilities Council","character(0)","Centr"
"2937","450","Centre de Donnes astronomiques de Strasbourg","character(0)","Centr"
"2938","459","Centre for Development, Evaluation and Social Science Research","character(0)","Centr"
"2939","462","Centre for Environmental Data Analysis","character(0)","Centr"
"2940","463","Centre for Humanitarian Data, United Nations Office for the Coordination of Humanitarian Affairs","character(0)","Centr"
"2941","464","Centre for Integrative Genetics, Department of Animal and Aquacultural Sciences, Norwegian University of Life Sciences","character(0)","Centr"
"2942","477","Centre of Genomics and Policy","character(0)","Centr"
"2943","499","Chemical Engineering and Processing Development, CSIR-National Chemical Laboratory","character(0)","Chemi"
"2944","523","CISE programs, National Science Foundation","character(0)","CISEp"
"2945","533","Clemson University Genomics Institute","character(0)","Clems"
"2946","535","Climate and Ocean: Variability, Predictability and Change","character(0)","Clima"
"2947","566","Common Language Resources and Technology Infrastructure, European Research Infrastructure Consortium, Utrecht University","character(0)","Commo"
"2948","570","Community Surface Dynamics Modeling System, University of Colorado, Boulder","character(0)","Commu"
"2949","574","Computational and Information Systems Lab","character(0)","Compu"
